state,district,flood_probability,risk_level,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_30d,rainfall_ml_probability,weather_probability,satellite_probability,final_flood_probability,alert,alert_priority,prediction_confidence,risk_evidence,alert_message
Uttar Pradesh,Bara Banki,0.0238639677515401,LOW,0.005,1.3799999999990906,1.3799999999995454,590.6249989969999,0.023864,0.0,0.0,0.023864,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bara Banki, Uttar Pradesh. Probability: 2.4%."
Bihar,Rohtas,0.0231857585207509,LOW,0.01,0.0250000000015916,7.469998987999772,1287.35496558,0.023186,0.0,0.0,0.023186,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rohtas, Bihar. Probability: 2.3%."
Himachal Pradesh,Kangra,0.0231067399593458,LOW,6.8349996,51.71499959999989,67.11999829999999,823.6399786,0.023107,0.0,0.0,0.023107,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kangra, Himachal Pradesh. Probability: 2.3%."
Kerala,Thiruvananthapuram,0.0225167525318526,LOW,22.744999,50.514999,52.384999000000114,1148.45997073,0.022517,0.0,0.0,0.022517,False,4,MEDIUM,limited flood evidence,"Low flood risk in Thiruvananthapuram, Kerala. Probability: 2.3%."
Punjab,Rupnagar,0.0223028673800127,LOW,0.32,0.4199999939996589,11.780000293999889,719.959990062,0.022303,0.0,0.0,0.022303,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rupnagar, Punjab. Probability: 2.2%."
Gujarat,Patan,0.0221286985539186,LOW,0.0,0.3150000000010232,40.83499999999909,1700.0749822,0.022129,0.0,0.0,0.022129,False,4,MEDIUM,limited flood evidence,"Low flood risk in Patan, Gujarat. Probability: 2.2%."
Himachal Pradesh,Kinnaur,0.0202781868380862,LOW,1.1399999,3.7749998999997727,4.584999896999772,139.624999161,0.020278,0.0,0.0,0.020278,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kinnaur, Himachal Pradesh. Probability: 2.0%."
Madhya Pradesh,Barwani,0.0198669413026883,LOW,1.37,4.264999870000455,106.22499976999994,1341.74499455,0.019867,0.0,0.0,0.019867,False,4,MEDIUM,limited flood evidence,"Low flood risk in Barwani, Madhya Pradesh. Probability: 2.0%."
Rajasthan,Dungarpur,0.0193573900872027,LOW,0.0,0.0049999999995452,14.859999999999888,588.0700117,0.019357,0.0,0.0,0.019357,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dungarpur, Rajasthan. Probability: 1.9%."
Kerala,Kasaragod,0.0193315183480516,LOW,50.155,81.1399979999999,275.1749962,662.06999191,0.019332,0.0,0.0,0.019332,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kasaragod, Kerala. Probability: 1.9%."
West Bengal,Bankura,0.0189323026237794,LOW,2.945,5.509999700000028,20.89499936000045,349.32498099,0.018932,0.0,0.0,0.018932,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bankura, West Bengal. Probability: 1.9%."
Gujarat,Kachchh,0.0179867111769758,LOW,448.275,5402.3349,6308.74489,48570.35948,0.017987,0.0,0.0,0.017987,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kachchh, Gujarat. Probability: 1.8%."
Haryana,Rohtak,0.0167976029143162,LOW,1.22,5.975000000000227,13.340000000000227,1965.85498957,0.016798,0.0,0.0,0.016798,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rohtak, Haryana. Probability: 1.7%."
Uttar Pradesh,Agra,0.0166497207403992,LOW,0.205,3.5999999999995453,3.974999970000455,861.84500327,0.01665,0.0,0.0,0.01665,False,4,MEDIUM,limited flood evidence,"Low flood risk in Agra, Uttar Pradesh. Probability: 1.7%."
Manipur,Tamenglong,0.0162157525099127,LOW,3.4449992,53.15000120000034,58.50500077000001,546.7499774,0.016216,0.0,0.0,0.016216,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tamenglong, Manipur. Probability: 1.6%."
Uttaranchal,Pauri Garhwal,0.0160964978979056,LOW,5.8749995,209.25000549999973,232.6400058000002,648.5700132,0.016096,0.0,0.0,0.016096,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pauri Garhwal, Uttaranchal. Probability: 1.6%."
Madhya Pradesh,Anuppur,0.0160592669408897,LOW,0.0,0.0,32.09999999999972,601.8450038999999,0.016059,0.0,0.0,0.016059,False,4,MEDIUM,limited flood evidence,"Low flood risk in Anuppur, Madhya Pradesh. Probability: 1.6%."
Orissa,Gajapati,0.0157095504512291,LOW,0.0,3.914999999999688,200.58998998000004,828.8249882519999,0.01571,0.0,0.0,0.01571,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gajapati, Orissa. Probability: 1.6%."
Punjab,Muktsar,0.0156440812321087,LOW,17.065,236.88001000000017,271.90501040000026,1270.1549857,0.015644,0.0,0.0,0.015644,False,4,MEDIUM,limited flood evidence,"Low flood risk in Muktsar, Punjab. Probability: 1.6%."
Karnataka,Kodagu,0.0149935914456422,LOW,64.9,118.76999660000013,726.7099560999999,1147.1649481999998,0.014994,0.0,0.0,0.014994,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kodagu, Karnataka. Probability: 1.5%."
Mizoram,Lunglei,0.014574827037461,LOW,6.3250003,14.32499999999995,40.0200007,375.69501016,0.014575,0.0,0.0,0.014575,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lunglei, Mizoram. Probability: 1.5%."
West Bengal,Puruliya,0.0142545180265691,LOW,0.75,4.759999600000143,24.96999958999997,265.98499834,0.014255,0.0,0.0,0.014255,False,4,MEDIUM,limited flood evidence,"Low flood risk in Puruliya, West Bengal. Probability: 1.4%."
Andhra Pradesh,Prakasam,0.0141845879274853,LOW,0.0,2.15,1005.50494,1438.319922756,0.014185,0.0,0.0,0.014185,False,4,MEDIUM,limited flood evidence,"Low flood risk in Prakasam, Andhra Pradesh. Probability: 1.4%."
Uttar Pradesh,Mirzapur,0.0132496012853652,LOW,0.0,0.005,9.36999999999818,698.75999073,0.01325,0.0,0.0,0.01325,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mirzapur, Uttar Pradesh. Probability: 1.3%."
Bihar,Sitamarhi,0.0126789782144076,LOW,0.0,2.5199998400004544,5.225000030000199,570.235002516,0.012679,0.0,0.0,0.012679,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sitamarhi, Bihar. Probability: 1.3%."
Punjab,Jalandhar,0.0124059505227777,LOW,21.88,23.14000000000001,23.13999999999909,168.19501024,0.012406,0.0,0.0,0.012406,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jalandhar, Punjab. Probability: 1.2%."
Rajasthan,Bundi,0.012317665878289,LOW,0.03,0.1950000000022737,2.39,976.349973942,0.012318,0.0,0.0,0.012318,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bundi, Rajasthan. Probability: 1.2%."
Mizoram,Kolasib,0.0121340171753848,LOW,0.0,0.0050000000002273,5.560000300000227,572.859999186,0.012134,0.0,0.0,0.012134,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kolasib, Mizoram. Probability: 1.2%."
Punjab,Bathinda,0.0121060584379684,LOW,7.3849998,163.5349728,182.2549722,498.1899607,0.012106,0.0,0.0,0.012106,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bathinda, Punjab. Probability: 1.2%."
Manipur,Churachandpur,0.0120055196847518,LOW,0.0,0.0,24.94,702.1149954959999,0.012006,0.0,0.0,0.012006,False,4,MEDIUM,limited flood evidence,"Low flood risk in Churachandpur, Manipur. Probability: 1.2%."
Karnataka,Udupi,0.0115359101388392,LOW,0.0,0.7450000000000142,134.0299899999997,529.76998078,0.011536,0.0,0.0,0.011536,False,4,MEDIUM,limited flood evidence,"Low flood risk in Udupi, Karnataka. Probability: 1.2%."
Karnataka,Koppal,0.0105328396591118,LOW,0.0,0.5349999699999431,288.45499997,646.25500357,0.010533,0.0,0.0,0.010533,False,4,MEDIUM,limited flood evidence,"Low flood risk in Koppal, Karnataka. Probability: 1.1%."
Madhya Pradesh,Bhopal,0.0101228717413238,LOW,0.0,0.074999996,15.169998896,1063.775012896,0.010123,0.0,0.0,0.010123,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhopal, Madhya Pradesh. Probability: 1.0%."
Tamil Nadu,Sivaganga,0.009344989813879,LOW,0.84999996,3.219999960000057,99.29999690000024,204.06999272,0.009345,0.0,0.0,0.009345,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sivaganga, Tamil Nadu. Probability: 0.9%."
Uttar Pradesh,Chitrakoot,0.0091227502425719,LOW,0.0,0.0,7.3699996960000576,130.844997776,0.009123,0.0,0.0,0.009123,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chitrakoot, Uttar Pradesh. Probability: 0.9%."
Orissa,Bhadrak,0.0087262778896293,LOW,0.0,0.0,27.635,290.149975,0.008726,0.0,0.0,0.008726,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhadrak, Orissa. Probability: 0.9%."
Manipur,Chandel,0.0085530978397987,LOW,0.0,0.0,7.514999399999203,744.704990998,0.008553,0.0,0.0,0.008553,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chandel, Manipur. Probability: 0.9%."
Tamil Nadu,Thiruvallur,0.0082364156170276,LOW,0.0,1.8349999999999431,109.135,148.94500001,0.008236,0.0,0.0,0.008236,False,4,MEDIUM,limited flood evidence,"Low flood risk in Thiruvallur, Tamil Nadu. Probability: 0.8%."
West Bengal,Hugli,0.0079286654634884,LOW,0.90499973,1.3949997299988597,28.955001589000023,445.76997256300007,0.007929,0.0,0.0,0.007929,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hugli, West Bengal. Probability: 0.8%."
Uttar Pradesh,Hardoi,0.0078870043088032,LOW,0.0,1.085000000000469,2.7299999899998864,150.414994532,0.007887,0.0,0.0,0.007887,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hardoi, Uttar Pradesh. Probability: 0.8%."
Jharkhand,Godda,0.0076162206905668,LOW,0.0,0.0,4.825,131.60999686,0.007616,0.0,0.0,0.007616,False,4,MEDIUM,limited flood evidence,"Low flood risk in Godda, Jharkhand. Probability: 0.8%."
Tamil Nadu,Cuddalore,0.0074993684780151,LOW,0.0,0.0,380.51498,385.40997992,0.007499,0.0,0.0,0.007499,False,4,MEDIUM,limited flood evidence,"Low flood risk in Cuddalore, Tamil Nadu. Probability: 0.7%."
Assam,Hailakandi,0.0072510521512409,LOW,0.0,0.0,3.289999999999986,132.78499878,0.007251,0.0,0.0,0.007251,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hailakandi, Assam. Probability: 0.7%."
Haryana,Mahendragarh,0.0069658757352802,LOW,7.0500007,26.15500069999989,28.360000679999985,353.41497885,0.006966,0.0,0.0,0.006966,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mahendragarh, Haryana. Probability: 0.7%."
Kerala,Kollam,0.0066982684028519,LOW,1.995,2.2049999999995595,10.474999729999093,1749.4949606290002,0.006698,0.0,0.0,0.006698,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kollam, Kerala. Probability: 0.7%."
Bihar,Banka,0.0066385498932613,LOW,0.0,0.0,7.445000000000228,171.44999948,0.006639,0.0,0.0,0.006639,False,4,MEDIUM,limited flood evidence,"Low flood risk in Banka, Bihar. Probability: 0.7%."
Punjab,Amritsar,0.0066041535944715,LOW,0.0,0.239999999999531,0.3999999999995595,135.9899994,0.006604,0.0,0.0,0.006604,False,4,MEDIUM,limited flood evidence,"Low flood risk in Amritsar, Punjab. Probability: 0.7%."
Uttar Pradesh,Gonda,0.0066041535944715,LOW,0.0,0.0,0.08499999,114.54499705,0.006604,0.0,0.0,0.006604,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gonda, Uttar Pradesh. Probability: 0.7%."
Uttar Pradesh,Etah,0.0066026289043279,LOW,0.8600001,2.1399999999998864,7.844999930000185,130.81499679,0.006603,0.0,0.0,0.006603,False,4,MEDIUM,limited flood evidence,"Low flood risk in Etah, Uttar Pradesh. Probability: 0.7%."
Karnataka,Bidar,0.0062487996422137,LOW,0.0,0.42500002,127.87000398,168.390003466,0.006249,0.0,0.0,0.006249,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bidar, Karnataka. Probability: 0.6%."
Madhya Pradesh,Umaria,0.0057156041822356,LOW,3.32,4.985000000000227,15.084999860000114,141.774995192,0.005716,0.0,0.0,0.005716,False,4,MEDIUM,limited flood evidence,"Low flood risk in Umaria, Madhya Pradesh. Probability: 0.6%."
Karnataka,Raichur,0.0056269658909723,LOW,24.165,32.5649999999992,465.2149998999997,691.1749931400001,0.005627,0.0,0.0,0.005627,False,4,MEDIUM,limited flood evidence,"Low flood risk in Raichur, Karnataka. Probability: 0.6%."
Bihar,Jamui,0.0053962448722889,LOW,0.0,0.0,8.48499999999909,372.79998776,0.005396,0.0,0.0,0.005396,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jamui, Bihar. Probability: 0.5%."
Karnataka,Chamrajnagar,0.0052411803692886,LOW,2.27,2.640000000000114,911.025,1089.339998931,0.005241,0.0,0.0,0.005241,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chamrajnagar, Karnataka. Probability: 0.5%."
Nagaland,Tuensang,0.0048719396829566,LOW,0.0,0.29500000000108,0.4849999899999999,811.6400109479999,0.004872,0.0,0.0,0.004872,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tuensang, Nagaland. Probability: 0.5%."
Assam,Golaghat,0.0048281501240716,LOW,1.5349998,4.63999969999929,11.4399992,249.09497542000005,0.004828,0.0,0.0,0.004828,False,4,MEDIUM,limited flood evidence,"Low flood risk in Golaghat, Assam. Probability: 0.5%."
Bihar,Nawada,0.0048018904970502,LOW,0.0,0.0,8.740000000000455,220.34499964,0.004802,0.0,0.0,0.004802,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nawada, Bihar. Probability: 0.5%."
Nagaland,Zunheboto,0.0046614133671671,LOW,0.0,0.5399999600002273,0.5399999599999431,669.5100008520001,0.004661,0.0,0.0,0.004661,False,4,MEDIUM,limited flood evidence,"Low flood risk in Zunheboto, Nagaland. Probability: 0.5%."
Assam,Jorhat,0.0045843023255813,LOW,0.044999998,2.3849999979997736,5.225000118000113,26.914999199,0.004584,0.0,0.0,0.004584,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jorhat, Assam. Probability: 0.5%."
Kerala,Wayanad,0.0045406654193409,LOW,0.0,0.0,184.4099894940001,190.764989474,0.004541,0.0,0.0,0.004541,False,4,MEDIUM,limited flood evidence,"Low flood risk in Wayanad, Kerala. Probability: 0.5%."
Jharkhand,Pakur,0.0044889375783904,LOW,0.0,0.0300000000004263,5.005000400000455,546.4149983,0.004489,0.0,0.0,0.004489,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pakur, Jharkhand. Probability: 0.4%."
Bihar,Bhabua,0.0038605763989335,LOW,0.0,0.0149999999995736,3.384999789999858,514.59499448,0.003861,0.0,0.0,0.003861,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhabua, Bihar. Probability: 0.4%."
Andhra Pradesh,Medak,0.003757725368636,LOW,0.645,8.954999899999999,264.6049998599996,341.359998958,0.003758,0.0,0.0,0.003758,False,4,MEDIUM,limited flood evidence,"Low flood risk in Medak, Andhra Pradesh. Probability: 0.4%."
West Bengal,Jalpaiguri,0.0035335342025192,LOW,0.0,0.0,0.7249999600004547,157.59000165999998,0.003534,0.0,0.0,0.003534,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jalpaiguri, West Bengal. Probability: 0.4%."
Bihar,Aurangabad,0.0034123763679709,LOW,0.0,0.7049999999990905,6.224999499999773,1068.4999905,0.003412,0.0,0.0,0.003412,False,4,MEDIUM,limited flood evidence,"Low flood risk in Aurangabad, Bihar. Probability: 0.3%."
Karnataka,Bangalore Urban,0.0030600033098426,LOW,0.48,0.5450000000000847,4.049999999999829,898.34499834,0.00306,0.0,0.0,0.00306,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bangalore Urban, Karnataka. Probability: 0.3%."
Maharashtra,Sindhudurg,0.0030298460545226,LOW,0.0,0.3099999999999716,304.00499999999954,359.79999972199994,0.00303,0.0,0.0,0.00303,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sindhudurg, Maharashtra. Probability: 0.3%."
Karnataka,Shimoga,0.0026051784441494,LOW,0.26,0.26,805.65996,859.2849584500001,0.002605,0.0,0.0,0.002605,False,4,MEDIUM,limited flood evidence,"Low flood risk in Shimoga, Karnataka. Probability: 0.3%."
Tamil Nadu,Salem,0.0026027047274139,LOW,0.0,0.0,492.69497,500.62996978,0.002603,0.0,0.0,0.002603,False,4,MEDIUM,limited flood evidence,"Low flood risk in Salem, Tamil Nadu. Probability: 0.3%."
Rajasthan,Jhunjhunun,0.0023257447006678,LOW,5.755001,17.3350008,26.19500080000091,341.3749888,0.002326,0.0,0.0,0.002326,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jhunjhunun, Rajasthan. Probability: 0.2%."
Himachal Pradesh,Shimla,0.0020020066602259,LOW,1.595,3.01,4.104999899999999,281.65000266,0.002002,0.0,0.0,0.002002,False,4,MEDIUM,limited flood evidence,"Low flood risk in Shimla, Himachal Pradesh. Probability: 0.2%."
Uttar Pradesh,Sitapur,0.001481556858843,LOW,4.6749997,7.05999950000022,18.55499935,176.20999355,0.001482,0.0,0.0,0.001482,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sitapur, Uttar Pradesh. Probability: 0.1%."
Jammu and Kashmir,Doda,0.0014490918995708,LOW,0.78,1.8000000000018188,3.039999987,479.664998657,0.001449,0.0,0.0,0.001449,False,4,MEDIUM,limited flood evidence,"Low flood risk in Doda, Jammu and Kashmir. Probability: 0.1%."
Kerala,Kannur,0.0013031340184601,LOW,0.905,0.905,506.344981,530.2299818,0.001303,0.0,0.0,0.001303,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kannur, Kerala. Probability: 0.1%."
Punjab,Hoshiarpur,0.0012185077186636,LOW,0.91499996,2.1499998300002274,2.664999799999993,104.544999666,0.001219,0.0,0.0,0.001219,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hoshiarpur, Punjab. Probability: 0.1%."
Arunachal Pradesh,Upper Subansiri,0.001166997207735,LOW,0.0,0.2349999599995452,3.38999986,156.844997378,0.001167,0.0,0.0,0.001167,False,4,MEDIUM,limited flood evidence,"Low flood risk in Upper Subansiri, Arunachal Pradesh. Probability: 0.1%."
Gujarat,Banas Kantha,0.0011377069398619,LOW,0.04,6.500000299999088,17.435000000000002,99.10499815699954,0.001138,0.0,0.0,0.001138,False,4,MEDIUM,limited flood evidence,"Low flood risk in Banas Kantha, Gujarat. Probability: 0.1%."
Orissa,Deogarh,0.0010031509445356,LOW,4.1050005,5.860000495999985,23.935000496,52.644999167,0.001003,0.0,0.0,0.001003,False,4,MEDIUM,limited flood evidence,"Low flood risk in Deogarh, Orissa. Probability: 0.1%."
Madhya Pradesh,Vidisha,0.0008840594465516,LOW,1.045,2.9550000000002274,17.30999970000022,120.21999564,0.000884,0.0,0.0,0.000884,False,4,MEDIUM,limited flood evidence,"Low flood risk in Vidisha, Madhya Pradesh. Probability: 0.1%."
Andaman and Nicobar,Nicobar Islands,0.0008521102822466,LOW,0.295,0.3000000000000568,1.375,195.76497946,0.000852,0.0,0.0,0.000852,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nicobar Islands, Andaman and Nicobar. Probability: 0.1%."
Uttar Pradesh,Sant Kabir Nagar,0.0008429183385868,LOW,0.45999998,0.5449999769997727,3.299999876999886,430.099988767,0.000843,0.0,0.0,0.000843,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sant Kabir Nagar, Uttar Pradesh. Probability: 0.1%."
Uttar Pradesh,Banda,0.000791293606733,LOW,1.42,5.064999899999318,21.109997400000456,152.2649915,0.000791,0.0,0.0,0.000791,False,4,MEDIUM,limited flood evidence,"Low flood risk in Banda, Uttar Pradesh. Probability: 0.1%."
West Bengal,Maldah,0.0007800445653651,LOW,4.6099997,13.799998799999548,27.50999709999977,135.5649933,0.00078,0.0,0.0,0.00078,False,4,MEDIUM,limited flood evidence,"Low flood risk in Maldah, West Bengal. Probability: 0.1%."
Uttar Pradesh,Jhansi,0.0007373520460448,LOW,2.2399998,7.654999299999091,22.92499824,181.46499374,0.000737,0.0,0.0,0.000737,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jhansi, Uttar Pradesh. Probability: 0.1%."
Assam,Barpeta,0.0007032483744871,LOW,0.0,0.0,0.005,245.87998889,0.000703,0.0,0.0,0.000703,False,4,MEDIUM,limited flood evidence,"Low flood risk in Barpeta, Assam. Probability: 0.1%."
Orissa,Nabarangpur,0.0006660200062334,LOW,2.79,4.524999940000213,28.47000002,74.83499665999999,0.000666,0.0,0.0,0.000666,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nabarangpur, Orissa. Probability: 0.1%."
Uttar Pradesh,Basti,0.0005900737220968,LOW,0.0,0.0450000000000035,0.0449999999995168,303.32999500000005,0.00059,0.0,0.0,0.00059,False,4,MEDIUM,limited flood evidence,"Low flood risk in Basti, Uttar Pradesh. Probability: 0.1%."
Uttar Pradesh,Maharajganj,0.0005765830958044,LOW,0.895,4.199999999998437,13.80000003,94.84999512,0.000577,0.0,0.0,0.000577,False,4,MEDIUM,limited flood evidence,"Low flood risk in Maharajganj, Uttar Pradesh. Probability: 0.1%."
Arunachal Pradesh,Lower Dibang Valley,0.0005588386163091,LOW,0.7699999,3.539999770000015,13.43999977000045,101.514998595,0.000559,0.0,0.0,0.000559,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lower Dibang Valley, Arunachal Pradesh. Probability: 0.1%."
Assam,Cachar,0.0005336813797357,LOW,0.85499996,5.239999860000464,14.944999229999995,125.67499583,0.000534,0.0,0.0,0.000534,False,4,MEDIUM,limited flood evidence,"Low flood risk in Cachar, Assam. Probability: 0.1%."
Madhya Pradesh,Rajgarh,0.0004999812342611,LOW,1.555,1.94500002,13.54499902,85.254999117,0.0005,0.0,0.0,0.0005,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rajgarh, Madhya Pradesh. Probability: 0.1%."
Uttar Pradesh,Bijnor,0.0004269799283591,LOW,0.31999996,0.4449999540004548,1.2099999540000002,47.749999801,0.000427,0.0,0.0,0.000427,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bijnor, Uttar Pradesh. Probability: 0.0%."
Jammu and Kashmir,Anantnag (Kashmir South),0.0004269799283591,LOW,0.13,0.49499996,4.04499966,129.69500046,0.000427,0.0,0.0,0.000427,False,4,MEDIUM,limited flood evidence,"Low flood risk in Anantnag (Kashmir South), Jammu and Kashmir. Probability: 0.0%."
Haryana,Sirsa,0.0004269799283591,LOW,0.04,1.9299999999995447,2.009999990000004,47.139998778,0.000427,0.0,0.0,0.000427,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sirsa, Haryana. Probability: 0.0%."
Madhya Pradesh,East Nimar,0.0003913801411215,LOW,4.5899997,13.934999099999942,41.75999799999983,116.2199955,0.000391,0.0,0.0,0.000391,False,4,MEDIUM,limited flood evidence,"Low flood risk in East Nimar, Madhya Pradesh. Probability: 0.0%."
Uttaranchal,Almora,0.000385724599469,LOW,1.78,5.399999799999822,8.684999800000227,113.65000023200022,0.000386,0.0,0.0,0.000386,False,4,MEDIUM,limited flood evidence,"Low flood risk in Almora, Uttaranchal. Probability: 0.0%."
Haryana,Hisar,0.0003589115438055,LOW,0.0,0.0,1.2499999999999716,386.10998456,0.000359,0.0,0.0,0.000359,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hisar, Haryana. Probability: 0.0%."
Uttar Pradesh,Meerut,0.0003589115438055,LOW,0.0,0.0250000000002273,0.0249999999997726,379.81999488,0.000359,0.0,0.0,0.000359,False,4,MEDIUM,limited flood evidence,"Low flood risk in Meerut, Uttar Pradesh. Probability: 0.0%."
Jammu and Kashmir,Rajauri,0.0003589115438055,LOW,0.0,0.0,0.255,150.644999824,0.000359,0.0,0.0,0.000359,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rajauri, Jammu and Kashmir. Probability: 0.0%."
Kerala,Alappuzha,0.0003589115438055,LOW,0.0,0.0,0.0349999999997726,260.79998809,0.000359,0.0,0.0,0.000359,False,4,MEDIUM,limited flood evidence,"Low flood risk in Alappuzha, Kerala. Probability: 0.0%."
Bihar,Sheohar,0.0003589115438055,LOW,0.0,0.7499999,5.345000294000228,302.619994934,0.000359,0.0,0.0,0.000359,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sheohar, Bihar. Probability: 0.0%."
Gujarat,Valsad,0.0002828261463093,LOW,1.6250001,9.634998900000014,17.16999883,53.394997308,0.000283,0.0,0.0,0.000283,False,4,MEDIUM,limited flood evidence,"Low flood risk in Valsad, Gujarat. Probability: 0.0%."
Assam,Sonitpur,0.0002828261463093,LOW,2.1449997,8.904999299999092,18.259998689999943,93.13499679,0.000283,0.0,0.0,0.000283,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sonitpur, Assam. Probability: 0.0%."
Madhya Pradesh,Sheopur,0.0002753567064924,LOW,2.1799998,4.5149997,10.824999569999772,89.48499668000001,0.000275,0.0,0.0,0.000275,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sheopur, Madhya Pradesh. Probability: 0.0%."
Assam,Darrang,0.0002753567064924,LOW,1.5499998,4.744999899999289,12.259999797999996,64.524998618,0.000275,0.0,0.0,0.000275,False,4,MEDIUM,limited flood evidence,"Low flood risk in Darrang, Assam. Probability: 0.0%."
Haryana,Kurukshetra,0.0002437354700914,LOW,0.53499997,6.62499936999983,11.854999179999943,73.17499701499999,0.000244,0.0,0.0,0.000244,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kurukshetra, Haryana. Probability: 0.0%."
Puducherry,Karaikal,0.0002361199744735,LOW,0.0,0.0,0.0,119.95500230000002,0.000236,0.0,0.0,0.000236,False,4,MEDIUM,limited flood evidence,"Low flood risk in Karaikal, Puducherry. Probability: 0.0%."
Manipur,East Imphal,0.0002324549904238,LOW,1.9649994,5.659999300000072,13.67999939,41.209999318,0.000232,0.0,0.0,0.000232,False,4,MEDIUM,limited flood evidence,"Low flood risk in East Imphal, Manipur. Probability: 0.0%."
Uttar Pradesh,Balrampur,0.0002324549904238,LOW,3.355,5.724999999999769,15.309999600000229,105.0249975,0.000232,0.0,0.0,0.000232,False,4,MEDIUM,limited flood evidence,"Low flood risk in Balrampur, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Shravasti,0.0002324549904238,LOW,1.7900001,4.3100000000000005,7.019999979999998,21.83499964,0.000232,0.0,0.0,0.000232,False,4,MEDIUM,limited flood evidence,"Low flood risk in Shravasti, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Baghpat,0.000227677948005,LOW,0.054999996,0.0549999959995452,1.1199999960002274,242.509999424,0.000228,0.0,0.0,0.000228,False,4,MEDIUM,limited flood evidence,"Low flood risk in Baghpat, Uttar Pradesh. Probability: 0.0%."
Kerala,Pattanamtitta,0.0001668657797085,LOW,0.005,0.0049999999995452,0.5749999999998294,509.9700001,0.000167,0.0,0.0,0.000167,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pattanamtitta, Kerala. Probability: 0.0%."
Tamil Nadu,Namakkal,0.0001611278952668,LOW,0.0,0.0,16.774999999999807,46.5199993,0.000161,0.0,0.0,0.000161,False,4,MEDIUM,limited flood evidence,"Low flood risk in Namakkal, Tamil Nadu. Probability: 0.0%."
Tamil Nadu,Nilgiris,0.0001611278952668,LOW,0.0,0.0,31.0599997,42.61499956,0.000161,0.0,0.0,0.000161,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nilgiris, Tamil Nadu. Probability: 0.0%."
